model,split_mode,train_fraction,run_idx,relation,relation_id,matrix_id,wave,reflexivity,symmetry,transitive,entity_count,anchor_entity_count,query_entity_count,transfer_matrix_count,transfer_train_rows,heldout_support_rows,support_pool_rows,evaluation_pool_rows,train_rows,valid_rows,test_rows,fit_time_s,predict_time_s,f1,precision,recall,accuracy,positive_rate_true,positive_rate_pred,tp,fp,fn,tn,average_precision,roc_auc
tabicl,leave_matrix_out_support,0.2,6,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.45398105902131647,1.2853798019932583,0.1741472172351885,0.5025906735751295,0.10532030401737243,0.4888888888888889,0.5116666666666667,0.10722222222222222,97,96,824,783,0.5047768364049839,0.4837572060838061
tabpfn,leave_matrix_out_support,0.2,7,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.126638303976506,2.397317719995044,0.6256454388984509,0.5123326286116984,0.8033149171270718,0.5166666666666667,0.5027777777777778,0.7883333333333333,727,692,178,203,0.5114469226304437,0.5146621809315103
tabicl,leave_matrix_out_support,0.2,7,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44078565295785666,1.5256803530501202,0.5720995772663222,0.49754901960784315,0.6729281767955801,0.4938888888888889,0.5027777777777778,0.68,609,615,296,280,0.4982098628126563,0.4945776104200747
tabpfn,leave_matrix_out_support,0.2,8,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1237890860065818,2.4185139189939946,0.407557354925776,0.5383244206773619,0.3279044516829533,0.5122222222222222,0.5116666666666667,0.31166666666666665,302,259,619,620,0.5256208153016447,0.5227741276423336
tabicl,leave_matrix_out_support,0.2,8,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.5365921630291268,1.4087107280502096,0.22113022113022113,0.45,0.1465798045602606,0.4716666666666667,0.5116666666666667,0.16666666666666666,135,165,786,714,0.490857183096058,0.47290314850430915
tabpfn,leave_matrix_out_support,0.2,9,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1410155330086127,2.382668934063986,0.6329113924050633,0.5006459948320413,0.8601553829078802,0.5005555555555555,0.5005555555555555,0.86,775,773,126,126,0.5063820547959618,0.513304954697475
tabicl,leave_matrix_out_support,0.2,9,symmetric,A01,A01_m002,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.43768850597552955,1.2650417960248888,0.6352753391859537,0.49595015576323986,0.8834628190899001,0.4922222222222222,0.5005555555555555,0.8916666666666667,796,809,105,90,0.4811255907585276,0.4753042904991241
tabpfn,leave_matrix_out_support,0.2,0,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3840739550068974,2.5186859039822593,0.6394172399838122,0.5047923322683706,0.8719646799116998,0.505,0.5033333333333333,0.8694444444444445,790,775,116,119,0.5233868342511411,0.5089942269039119
tabicl,leave_matrix_out_support,0.2,0,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4037102850852534,1.490428633056581,0.5476923076923077,0.5114942528735632,0.5894039735099338,0.51,0.5033333333333333,0.58,534,510,372,384,0.5187803638001958,0.5125048767599547
tabpfn,leave_matrix_out_support,0.2,1,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1325705130584538,2.598936415044591,0.5950864422202001,0.5061919504643962,0.7218543046357616,0.5055555555555555,0.5033333333333333,0.7177777777777777,654,638,252,256,0.5076157810202162,0.5014506817586954
tabicl,leave_matrix_out_support,0.2,1,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4614162469515577,1.2626131189754233,0.25333333333333335,0.5170068027210885,0.16777041942604856,0.5022222222222222,0.5033333333333333,0.16333333333333333,152,142,754,752,0.5118727213959289,0.5176773288689375
tabpfn,leave_matrix_out_support,0.2,2,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1536696610273793,2.3964660869678482,0.6434169278996865,0.49547374773687386,0.9173184357541899,0.49444444444444446,0.49722222222222223,0.9205555555555556,821,836,74,69,0.5069977845120068,0.5065409426216858
tabicl,leave_matrix_out_support,0.2,2,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4444722309708595,1.485158751020208,0.5970574276222117,0.518976897689769,0.7027932960893855,0.5283333333333333,0.49722222222222223,0.6733333333333333,629,583,266,322,0.51806239268645,0.5358967869378684
tabpfn,leave_matrix_out_support,0.2,3,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1434456830611452,2.4425274410750717,0.6228690228690229,0.49537037037037035,0.8387458006718925,0.4961111111111111,0.4961111111111111,0.84,749,763,144,144,0.5028653011366104,0.506199757763124
tabicl,leave_matrix_out_support,0.2,3,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.43169089301954955,1.4716015900485218,0.21299638989169675,0.5488372093023256,0.13213885778275475,0.5155555555555555,0.4961111111111111,0.11944444444444445,118,97,775,810,0.5101900362936651,0.5219865152336376
tabpfn,leave_matrix_out_support,0.2,4,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1202027890831232,2.386263980064541,0.6242868785656072,0.48883216336949586,0.8635851183765502,0.48777777777777775,0.49277777777777776,0.8705555555555555,766,801,121,112,0.5028030342259484,0.4998616995397805
tabicl,leave_matrix_out_support,0.2,4,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.45026612107176334,1.2673848560079932,0.5260915867944622,0.49848637739656915,0.5569334836527621,0.5055555555555555,0.49277777777777776,0.5505555555555556,494,497,393,416,0.5088899378122789,0.5228158714596008
tabpfn,leave_matrix_out_support,0.2,5,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.6169248159276322,2.428762882016599,0.6515323496027242,0.4856175972927242,0.9896551724137931,0.48833333333333334,0.48333333333333334,0.985,861,912,9,18,0.504611191352966,0.520237918675071
tabicl,leave_matrix_out_support,0.2,5,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44744291598908603,1.4898218349553645,0.6302626094205919,0.4944408109875736,0.8689655172413793,0.5072222222222222,0.48333333333333334,0.8494444444444444,756,773,114,157,0.5008899933004632,0.5222914349276975
tabpfn,leave_matrix_out_support,0.2,6,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.121573483105749,2.4499420520151034,0.6378077839555203,0.49263803680981594,0.9042792792792793,0.49333333333333335,0.49333333333333335,0.9055555555555556,803,827,85,85,0.49384367204780844,0.49345871364785837
tabicl,leave_matrix_out_support,0.2,6,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4500703950179741,1.2641108320094645,0.6135286514433433,0.49685973482205165,0.8018018018018018,0.5016666666666667,0.49333333333333335,0.7961111111111111,712,721,176,191,0.5044188151967093,0.5041575292397661
tabpfn,leave_matrix_out_support,0.2,7,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1879956079646945,2.3962390759261325,0.5970283656010806,0.5068807339449541,0.7261774370208105,0.5027777777777778,0.5072222222222222,0.7266666666666667,663,645,250,242,0.49818224596612587,0.4984373282820737
tabicl,leave_matrix_out_support,0.2,7,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44056892895605415,1.5353735969401896,0.2863886703383163,0.5083798882681564,0.19934282584884994,0.4961111111111111,0.5072222222222222,0.1988888888888889,182,176,731,711,0.5082098533499253,0.48974353908408047
tabpfn,leave_matrix_out_support,0.2,8,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1106451030354947,2.4203933670651168,0.6532351801627276,0.49763872491145217,0.9503945885005637,0.5027777777777778,0.49277777777777776,0.9411111111111111,843,851,44,62,0.49615471081670953,0.503400709530754
tabicl,leave_matrix_out_support,0.2,8,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.42922871792688966,1.4902713620103896,0.5689488910318226,0.4970513900589722,0.6651634723788049,0.5033333333333333,0.49277777777777776,0.6594444444444445,590,597,297,316,0.5078172130000171,0.5168757432106205
tabpfn,leave_matrix_out_support,0.2,9,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.119815523037687,2.3823813799535856,0.6066815144766147,0.5104947526236882,0.747530186608123,0.5094444444444445,0.5061111111111111,0.7411111111111112,681,653,230,236,0.5107888606296215,0.5047167539842372
tabicl,leave_matrix_out_support,0.2,9,symmetric,A01,A01_m003,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.45160976506303996,1.3105149869807065,0.2591362126245847,0.5324232081911263,0.1712403951701427,0.5044444444444445,0.5061111111111111,0.16277777777777777,156,137,755,752,0.5222937296320913,0.5082407371965442
tabpfn,leave_matrix_out_support,0.2,0,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3546584049472585,2.499217569013126,0.6392769104354972,0.5145502645502645,0.8438177874186551,0.5122222222222222,0.5122222222222222,0.84,778,734,144,144,0.5032810294718641,0.49482900893867443
tabicl,leave_matrix_out_support,0.2,0,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.5030741629889235,1.4899681279202923,0.5667752442996743,0.4963325183374083,0.6605206073752712,0.48277777777777775,0.5122222222222222,0.6816666666666666,609,618,313,260,0.49009053355777377,0.47014821201804535
tabpfn,leave_matrix_out_support,0.2,1,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.129169194959104,2.5110852340003476,0.6388325901905147,0.5041586692258477,0.8716814159292036,0.505,0.5022222222222222,0.8683333333333333,788,775,116,121,0.4960074120757533,0.4982777437579014
tabicl,leave_matrix_out_support,0.2,1,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4357739940751344,1.268373359926045,0.5695825049701789,0.5171480144404332,0.6338495575221239,0.5188888888888888,0.5022222222222222,0.6155555555555555,573,535,331,361,0.519362698587963,0.523640590431416
tabpfn,leave_matrix_out_support,0.2,2,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1428881529718637,2.421358708990738,0.6401925391095066,0.49906191369606,0.8926174496644296,0.5016666666666667,0.49666666666666665,0.8883333333333333,798,801,96,105,0.48647453947983255,0.4915391301341788
tabicl,leave_matrix_out_support,0.2,2,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.415997197967954,1.515314404037781,0.6303656597774245,0.48890258939580766,0.8870246085011185,0.48333333333333334,0.49666666666666665,0.9011111111111111,793,829,101,77,0.5099972031175123,0.5044829152900623
tabpfn,leave_matrix_out_support,0.2,3,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.14052542403806,2.4122910629957914,0.6537585421412301,0.4945433658816772,0.9641657334826428,0.49333333333333335,0.4961111111111111,0.9672222222222222,861,880,32,27,0.4972277035432074,0.5012346425894899
tabicl,leave_matrix_out_support,0.2,3,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.3971085960511118,1.4866353470133618,0.6566491359879789,0.49406444318824194,0.9787234042553191,0.4922222222222222,0.4961111111111111,0.9827777777777778,874,895,19,12,0.48645434516943337,0.478091884570795
tabpfn,leave_matrix_out_support,0.2,4,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1304750449489802,2.4028108280617744,0.6433399602385685,0.497539975399754,0.9100112485939258,0.5016666666666667,0.4938888888888889,0.9033333333333333,809,817,80,94,0.4994096171633496,0.5014434254993648
tabicl,leave_matrix_out_support,0.2,4,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4224778349744156,1.2704376260517165,0.6307692307692307,0.4927261227071474,0.876265466816648,0.49333333333333335,0.4938888888888889,0.8783333333333333,779,802,110,109,0.5047229150757333,0.5067244613084176
tabpfn,leave_matrix_out_support,0.2,5,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1392947870772332,2.384526078007184,0.6457909719398129,0.5182767624020888,0.8565264293419633,0.5161111111111111,0.515,0.8511111111111112,794,738,133,135,0.5298079048093741,0.5233500273703123
tabicl,leave_matrix_out_support,0.2,5,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.44088483205996454,1.4951674999902025,0.4015594541910331,0.5049019607843137,0.3333333333333333,0.48833333333333334,0.515,0.34,309,303,618,570,0.5083126385400539,0.48304955941829125
tabpfn,leave_matrix_out_support,0.2,6,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1290746299782768,2.4151914319954813,0.6586102719033232,0.4977168949771689,0.9732142857142857,0.49777777777777776,0.49777777777777776,0.9733333333333334,872,880,24,24,0.48709329636058407,0.4774606658896965
tabicl,leave_matrix_out_support,0.2,6,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.40058989205863327,1.5032013410236686,0.654297614539947,0.4951289398280802,0.9642857142857143,0.49277777777777776,0.49777777777777776,0.9694444444444444,864,881,32,23,0.5143333132906013,0.5209423889854614
tabpfn,leave_matrix_out_support,0.2,7,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1425266069127247,2.4147125930758193,0.6385245901639345,0.5141914191419142,0.8421621621621621,0.51,0.5138888888888888,0.8416666666666667,779,736,146,139,0.5087043359000789,0.4972188416988416
tabicl,leave_matrix_out_support,0.2,7,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.39703435101546347,1.2645725649781525,0.5132450331125827,0.52423900789177,0.5027027027027027,0.51,0.5138888888888888,0.49277777777777776,465,422,460,453,0.5284146242930707,0.5117281853281853
tabpfn,leave_matrix_out_support,0.2,8,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3619921730132774,2.4941170520614833,0.6516329704510109,0.5002985074626866,0.9342251950947603,0.5022222222222222,0.49833333333333335,0.9305555555555556,838,837,59,66,0.4784622036354046,0.48489304202145445
tabicl,leave_matrix_out_support,0.2,8,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.39193813304882497,1.4999318670015782,0.6160977665402444,0.49525745257452575,0.8149386845039019,0.4938888888888889,0.49833333333333335,0.82,731,745,166,158,0.49931449720770255,0.5088926914002748
tabpfn,leave_matrix_out_support,0.2,9,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1281328280456364,2.5905549420276657,0.6397741024606697,0.5012642225031606,0.8840579710144928,0.5038888888888889,0.49833333333333335,0.8788888888888889,793,789,104,114,0.4951851717549412,0.4920227508700714
tabicl,leave_matrix_out_support,0.2,9,symmetric,A01,A01_m004,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.446347339078784,1.2687494730344042,0.611353711790393,0.5025125628140703,0.7803790412486065,0.5055555555555555,0.49833333333333335,0.7738888888888888,700,693,197,210,0.5079772930833776,0.5119748244116292
tabpfn,leave_matrix_out_support,0.2,0,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.191171635990031,2.3996933619491756,0.6556495003843198,0.5011750881316098,0.9477777777777778,0.5022222222222222,0.5,0.9455555555555556,853,849,47,51,0.5013691482524087,0.5043993827160493
tabicl,leave_matrix_out_support,0.2,0,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4672083599725738,1.5575556720141321,0.33714721586575136,0.537712895377129,0.24555555555555555,0.5172222222222222,0.5,0.22833333333333333,221,190,679,710,0.5272635063547789,0.5212845679012346
tabpfn,leave_matrix_out_support,0.2,1,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1259599729673937,2.3961248910054564,0.6603986461075593,0.4971687429218573,0.9832026875699889,0.49833333333333335,0.4961111111111111,0.9811111111111112,878,888,15,19,0.5005156206682789,0.5040267868056216
tabicl,leave_matrix_out_support,0.2,1,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4098845380358398,1.4867611730005592,0.3654532476802284,0.5039370078740157,0.2866741321388578,0.5061111111111111,0.4961111111111111,0.2822222222222222,256,252,637,655,0.5147564457623168,0.4999759244695049
tabpfn,leave_matrix_out_support,0.2,2,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.133892385987565,2.3937236889032647,0.6536144578313253,0.48901408450704226,0.985244040862656,0.4888888888888889,0.48944444444444446,0.9861111111111112,868,907,13,12,0.4891451469244998,0.5020793217718019
tabicl,leave_matrix_out_support,0.2,2,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.4506142020691186,1.2879486830206588,0.6225872689938399,0.4877734877734878,0.8603859250851306,0.48944444444444446,0.48944444444444446,0.8633333333333333,758,796,123,123,0.511578725818095,0.52133172932628
tabpfn,leave_matrix_out_support,0.2,3,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.3145433560712263,2.4942794769303873,0.6488399528116398,0.5012150668286756,0.919732441471572,0.5038888888888889,0.49833333333333335,0.9144444444444444,825,821,72,82,0.5072690899778742,0.5089717046238785
tabicl,leave_matrix_out_support,0.2,3,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.39703595906030387,1.5648502130061388,0.25127334465195245,0.5266903914590747,0.16499442586399107,0.51,0.49833333333333335,0.15611111111111112,148,133,749,770,0.5198120883333364,0.5240132297766271
tabpfn,leave_matrix_out_support,0.2,4,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1296920590102673,2.53345548606012,0.6266556291390728,0.4915584415584416,0.8641552511415526,0.4988888888888889,0.4866666666666667,0.8555555555555555,757,783,119,141,0.48731622100677874,0.5014868597916543
tabicl,leave_matrix_out_support,0.2,4,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,0.41304928297176957,1.266250021988526,0.592797783933518,0.49767441860465117,0.7328767123287672,0.51,0.4866666666666667,0.7166666666666667,642,648,234,276,0.5053993340872125,0.5168366640969381
tabpfn,leave_matrix_out_support,0.2,5,symmetric,A01,A01_m005,1,none,symmetric,0,50,50,0,9,22500,500,2500,2000,23000,200,1800,1.1222897350089625,2.396229970967397,0.6327593111734081,0.49313358302122345,0.88268156424581,0.4905555555555556,0.49722222222222223,0.89,790,812,105,93,0.4999001592053026,0.5003314917127072
